State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Arizona,2018,201802,Store and forward,All,17.00,0,
Arizona,2018,201803,Live audio/video,All,56420.00,29,
Arizona,2018,201803,Other telehealth,All,0.00,0,
Arizona,2018,201803,Remote patient monitoring,All,0.00,DS,
Arizona,2018,201803,Store and forward,All,20.00,0,
Arizona,2018,201804,Live audio/video,All,58412.00,30.1,
Arizona,2018,201804,Other telehealth,All,0.00,DS,
Arizona,2018,201804,Remote patient monitoring,All,0.00,0,
Arizona,2018,201804,Store and forward,All,72.00,0,
Arizona,2018,201805,Live audio/video,All,68145.00,35.1,
Arizona,2018,201805,Other telehealth,All,0.00,DS,
Arizona,2018,201805,Remote patient monitoring,All,0.00,DS,
Arizona,2018,201805,Store and forward,All,55.00,0,
Arizona,2018,201806,Live audio/video,All,64966.00,33.5,
Arizona,2018,201806,Other telehealth,All,0.00,DS,
Arizona,2018,201806,Remote patient monitoring,All,0.00,0,
Arizona,2018,201806,Store and forward,All,60.00,0,
Arizona,2018,201807,Live audio/video,All,73439.00,37.8,
Arizona,2018,201807,Other telehealth,All,0.00,DS,
Arizona,2018,201807,Remote patient monitoring,All,0.00,0,
Arizona,2018,201807,Store and forward,All,51.00,0,
Arizona,2018,201808,Live audio/video,All,85344.00,43.8,
Arizona,2018,201808,Other telehealth,All,0.00,0,
Arizona,2018,201808,Remote patient monitoring,All,0.00,DS,
Arizona,2018,201808,Store and forward,All,0.00,DS,
Arizona,2018,201809,Live audio/video,All,72327.00,37.2,
Arizona,2018,201809,Other telehealth,All,0.00,DS,
Arizona,2018,201809,Remote patient monitoring,All,0.00,0,
Arizona,2018,201809,Store and forward,All,0.00,DS,
Arizona,2018,201810,Live audio/video,All,91044.00,46.8,
Arizona,2018,201810,Other telehealth,All,0.00,DS,
Arizona,2018,201810,Remote patient monitoring,All,0.00,0,
Arizona,2018,201810,Store and forward,All,0.00,DS,
Arizona,2018,201811,Live audio/video,All,86327.00,44.5,
Arizona,2018,201811,Other telehealth,All,0.00,0,
Arizona,2018,201811,Remote patient monitoring,All,0.00,0,
Arizona,2018,201811,Store and forward,All,0.00,DS,
Arizona,2018,201812,Live audio/video,All,83033.00,42.8,
Arizona,2018,201812,Other telehealth,All,0.00,DS,
Arizona,2018,201812,Remote patient monitoring,All,0.00,0,
Arizona,2018,201812,Store and forward,All,0.00,DS,
Arizona,2019,201901,Live audio/video,All,103038.00,53,
Arizona,2019,201901,Other telehealth,All,0.00,DS,
Arizona,2019,201901,Remote patient monitoring,All,0.00,DS,
Arizona,2019,201901,Store and forward,All,0.00,DS,
Arizona,2019,201902,Live audio/video,All,96063.00,49.4,
Arizona,2019,201902,Other telehealth,All,0.00,DS,
Arizona,2019,201902,Remote patient monitoring,All,0.00,0,
Arizona,2019,201902,Store and forward,All,0.00,DS,
Arizona,2019,201903,Live audio/video,All,105382.00,54.2,
Arizona,2019,201903,Other telehealth,All,0.00,DS,
Arizona,2019,201903,Remote patient monitoring,All,0.00,0,
Arizona,2019,201903,Store and forward,All,0.00,DS,
Arizona,2019,201904,Live audio/video,All,115128.00,59.2,
Arizona,2019,201904,Other telehealth,All,0.00,0,
Arizona,2019,201904,Remote patient monitoring,All,0.00,DS,
Arizona,2019,201904,Store and forward,All,16.00,0,
Arizona,2019,201905,Live audio/video,All,116701.00,60,
Arizona,2019,201905,Other telehealth,All,0.00,DS,
Arizona,2019,201905,Remote patient monitoring,All,0.00,0,
Arizona,2019,201905,Store and forward,All,18.00,0,
Arizona,2019,201906,Live audio/video,All,105439.00,54.3,
Arizona,2019,201906,Other telehealth,All,0.00,0,
Arizona,2019,201906,Remote patient monitoring,All,0.00,0,
Arizona,2019,201906,Store and forward,All,16.00,0,
Arizona,2019,201907,Live audio/video,All,117296.00,60.1,
Arizona,2019,201907,Other telehealth,All,0.00,0,
Arizona,2019,201907,Remote patient monitoring,All,0.00,DS,
Arizona,2019,201907,Store and forward,All,0.00,0,
Arizona,2019,201908,Live audio/video,All,118720.00,60.5,
Arizona,2019,201908,Other telehealth,All,0.00,DS,
Arizona,2019,201908,Remote patient monitoring,All,0.00,DS,
Arizona,2019,201908,Store and forward,All,0.00,0,
Arizona,2019,201909,Live audio/video,All,102712.00,52.4,
Arizona,2019,201909,Other telehealth,All,0.00,0,
Arizona,2019,201909,Remote patient monitoring,All,0.00,DS,
Arizona,2019,201909,Store and forward,All,0.00,0,
Arizona,2019,201910,Live audio/video,All,124253.00,63.3,
Arizona,2019,201910,Other telehealth,All,0.00,0,
Arizona,2019,201910,Remote patient monitoring,All,14.00,0,
Arizona,2019,201910,Store and forward,All,0.00,DS,
Arizona,2019,201911,Live audio/video,All,110880.00,56.7,
Arizona,2019,201911,Other telehealth,All,0.00,0,
Arizona,2019,201911,Remote patient monitoring,All,26.00,0,
Arizona,2019,201911,Store and forward,All,0.00,DS,
Arizona,2019,201912,Live audio/video,All,112139.00,57.5,
Arizona,2019,201912,Other telehealth,All,0.00,0,
Arizona,2019,201912,Remote patient monitoring,All,46.00,0,
Arizona,2019,201912,Store and forward,All,0.00,DS,
Arizona,2020,202001,Live audio/video,All,125882.00,64.7,
Arizona,2020,202001,Other telehealth,All,0.00,DS,
Arizona,2020,202001,Remote patient monitoring,All,68.00,0,
Arizona,2020,202001,Store and forward,All,0.00,DS,
Arizona,2020,202002,Live audio/video,All,117830.00,60.7,
Arizona,2020,202002,Other telehealth,All,11.00,0,
Arizona,2020,202002,Remote patient monitoring,All,77.00,0,
Arizona,2020,202002,Store and forward,All,0.00,DS,
Arizona,2020,202003,Live audio/video,All,245776.00,126.4,
Arizona,2020,202003,Other telehealth,All,247.00,0,
Arizona,2020,202003,Remote patient monitoring,All,126.00,0,
Arizona,2020,202003,Store and forward,All,548.00,0,
Arizona,2020,202004,Live audio/video,All,563053.00,283.9,
Arizona,2020,202004,Other telehealth,All,435.00,0,
Arizona,2020,202004,Remote patient monitoring,All,280.00,0,
Arizona,2020,202004,Store and forward,All,1832.00,0.9,
Arizona,2020,202005,Live audio/video,All,502918.00,250.2,
Arizona,2020,202005,Other telehealth,All,223.00,0,
Arizona,2020,202005,Remote patient monitoring,All,264.00,0,
Arizona,2020,202005,Store and forward,All,1010.00,0.5,
Arizona,2020,202006,Live audio/video,All,494662.00,242.9,
Arizona,2020,202006,Other telehealth,All,360.00,0,
Arizona,2020,202006,Remote patient monitoring,All,587.00,0,
Arizona,2020,202006,Store and forward,All,909.00,0,
Arizona,2020,202007,Live audio/video,All,512592.00,248.9,
Arizona,2020,202007,Other telehealth,All,604.00,0,
Arizona,2020,202007,Remote patient monitoring,All,594.00,0,
Arizona,2020,202007,Store and forward,All,796.00,0,
Arizona,2020,202008,Live audio/video,All,525189.00,252,
Arizona,2020,202008,Other telehealth,All,503.00,0,
Arizona,2020,202008,Remote patient monitoring,All,664.00,0,
Arizona,2020,202008,Store and forward,All,652.00,0,
Arizona,2020,202009,Live audio/video,All,519324.00,246.7,
Arizona,2020,202009,Other telehealth,All,393.00,0,
Arizona,2020,202009,Remote patient monitoring,All,720.00,0,
Arizona,2020,202009,Store and forward,All,375.00,0,
Arizona,2020,202010,Live audio/video,All,501068.00,235.8,
Arizona,2020,202010,Other telehealth,All,374.00,0,
Arizona,2020,202010,Remote patient monitoring,All,861.00,0,
Arizona,2020,202010,Store and forward,All,141.00,0,
Arizona,2020,202011,Live audio/video,All,456691.00,213,
Arizona,2020,202011,Other telehealth,All,316.00,0,
Arizona,2020,202011,Remote patient monitoring,All,991.00,0.5,
Arizona,2020,202011,Store and forward,All,91.00,0,
Arizona,2020,202012,Live audio/video,All,515055.00,237.9,
Arizona,2020,202012,Other telehealth,All,460.00,0,
Arizona,2020,202012,Remote patient monitoring,All,1164.00,0.5,
Arizona,2020,202012,Store and forward,All,104.00,0,
Arizona,2021,202101,Live audio/video,All,516991.00,236.8,
Arizona,2021,202101,Other telehealth,All,496.00,0,
Arizona,2021,202101,Remote patient monitoring,All,1314.00,0.6,
Arizona,2021,202101,Store and forward,All,87.00,0,
Arizona,2021,202102,Live audio/video,All,493841.00,224.6,
Arizona,2021,202102,Other telehealth,All,350.00,0,
Arizona,2021,202102,Remote patient monitoring,All,1139.00,0.5,
Arizona,2021,202102,Store and forward,All,95.00,0,
Arizona,2021,202103,Live audio/video,All,524837.00,236.7,
Arizona,2021,202103,Other telehealth,All,307.00,0,
Arizona,2021,202103,Remote patient monitoring,All,1430.00,0.6,
Arizona,2021,202103,Store and forward,All,57.00,0,
Arizona,2021,202104,Live audio/video,All,470152.00,210.7,
Arizona,2021,202104,Other telehealth,All,293.00,0,
Arizona,2021,202104,Remote patient monitoring,All,1512.00,0.7,
Arizona,2021,202104,Store and forward,All,38.00,0,
Arizona,2021,202105,Live audio/video,All,421497.00,187.6,
Arizona,2021,202105,Other telehealth,All,236.00,0,
Arizona,2021,202105,Remote patient monitoring,All,1552.00,0.7,
Arizona,2021,202105,Store and forward,All,34.00,0,
Arizona,2021,202106,Live audio/video,All,429070.00,189.5,
Arizona,2021,202106,Other telehealth,All,241.00,0,
Arizona,2021,202106,Remote patient monitoring,All,1645.00,0.7,
Arizona,2021,202106,Store and forward,All,32.00,0,
Arizona,2021,202107,Live audio/video,All,390428.00,171.2,
Arizona,2021,202107,Other telehealth,All,253.00,0,
Arizona,2021,202107,Remote patient monitoring,All,1601.00,0.7,
Arizona,2021,202107,Store and forward,All,25.00,0,
Arizona,2021,202108,Live audio/video,All,421909.00,183.7,
Arizona,2021,202108,Other telehealth,All,223.00,0,
Arizona,2021,202108,Remote patient monitoring,All,1611.00,0.7,
Arizona,2021,202108,Store and forward,All,41.00,0,
Arizona,2021,202109,Live audio/video,All,404177.00,174.7,
Arizona,2021,202109,Other telehealth,All,320.00,0,
Arizona,2021,202109,Remote patient monitoring,All,1569.00,0.7,
Arizona,2021,202109,Store and forward,All,38.00,0,
Arizona,2021,202110,Live audio/video,All,379969.00,163.2,
Arizona,2021,202110,Other telehealth,All,221.00,0,
Arizona,2021,202110,Remote patient monitoring,All,1707.00,0.7,
Arizona,2021,202110,Store and forward,All,21.00,0,
Arizona,2021,202111,Live audio/video,All,372771.00,159.3,
Arizona,2021,202111,Other telehealth,All,154.00,0,
Arizona,2021,202111,Remote patient monitoring,All,1811.00,0.8,
Arizona,2021,202111,Store and forward,All,16.00,0,
Arizona,2021,202112,Live audio/video,All,369407.00,156.8,
Arizona,2021,202112,Other telehealth,All,157.00,0,
Arizona,2021,202112,Remote patient monitoring,All,1823.00,0.8,
Arizona,2021,202112,Store and forward,All,18.00,0,
Arizona,2022,202201,Live audio/video,All,321886.00,135.9,
Arizona,2022,202201,Other telehealth,All,98.00,0,
Arizona,2022,202201,Remote patient monitoring,All,1341.00,0.6,
Arizona,2022,202201,Store and forward,All,19.00,0,
Arizona,2022,202202,Live audio/video,All,259463.00,108.9,
Arizona,2022,202202,Other telehealth,All,88.00,0,
Arizona,2022,202202,Remote patient monitoring,All,1230.00,0.5,
Arizona,2022,202202,Store and forward,All,14.00,0,
Arizona,2022,202203,Live audio/video,All,245491.00,102.3,
Arizona,2022,202203,Other telehealth,All,89.00,0,
Arizona,2022,202203,Remote patient monitoring,All,1476.00,0.6,
Arizona,2022,202203,Store and forward,All,21.00,0,
Arizona,2022,202204,Live audio/video,All,215678.00,89.5,
Arizona,2022,202204,Other telehealth,All,171.00,0,
Arizona,2022,202204,Remote patient monitoring,All,1631.00,0.7,
Arizona,2022,202204,Store and forward,All,24.00,0,
Arizona,2022,202205,Live audio/video,All,210179.00,86.7,
Arizona,2022,202205,Other telehealth,All,195.00,0,
Arizona,2022,202205,Remote patient monitoring,All,1398.00,0.6,
Arizona,2022,202205,Store and forward,All,17.00,0,
Arizona,2022,202206,Live audio/video,All,213563.00,87.6,
Arizona,2022,202206,Other telehealth,All,197.00,0,
Arizona,2022,202206,Remote patient monitoring,All,1515.00,0.6,
Arizona,2022,202206,Store and forward,All,22.00,0,
Arizona,2022,202207,Live audio/video,All,190354.00,77.7,
Arizona,2022,202207,Other telehealth,All,223.00,0,
Arizona,2022,202207,Remote patient monitoring,All,1475.00,0.6,
Arizona,2022,202207,Store and forward,All,11.00,0,
Arizona,2022,202208,Live audio/video,All,225834.00,91.5,
Arizona,2022,202208,Other telehealth,All,246.00,0,
Arizona,2022,202208,Remote patient monitoring,All,1402.00,0.6,
Arizona,2022,202208,Store and forward,All,19.00,0,
Arizona,2022,202209,Live audio/video,All,203069.00,81.8,
Arizona,2022,202209,Other telehealth,All,203.00,0,
Arizona,2022,202209,Remote patient monitoring,All,1737.00,0.7,
Arizona,2022,202209,Store and forward,All,25.00,0,
Arizona,2022,202210,Live audio/video,All,196577.00,78.7,
Arizona,2022,202210,Other telehealth,All,288.00,0,
Arizona,2022,202210,Remote patient monitoring,All,1935.00,0.8,
Arizona,2022,202210,Store and forward,All,25.00,0,
Arizona,2022,202211,Live audio/video,All,203056.00,81,
Arizona,2022,202211,Other telehealth,All,250.00,0,
Arizona,2022,202211,Remote patient monitoring,All,1966.00,0.8,
Arizona,2022,202211,Store and forward,All,38.00,0,
Arizona,2022,202212,Live audio/video,All,198510.00,78.7,
Arizona,2022,202212,Other telehealth,All,154.00,0,
Arizona,2022,202212,Remote patient monitoring,All,2017.00,0.8,
Arizona,2022,202212,Store and forward,All,40.00,0,
Arkansas,2018,201801,Live audio/video,All,386.00,0,Unusable
Arkansas,2018,201801,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201801,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201801,Store and forward,All,0.00,DS,Unusable
Arkansas,2018,201802,Live audio/video,All,384.00,0,Unusable
Arkansas,2018,201802,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201802,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201802,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201803,Live audio/video,All,397.00,0,Unusable
Arkansas,2018,201803,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201803,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201803,Store and forward,All,0.00,DS,Unusable
Arkansas,2018,201804,Live audio/video,All,495.00,0.5,Unusable
Arkansas,2018,201804,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201804,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201804,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201805,Live audio/video,All,496.00,0.5,Unusable
Arkansas,2018,201805,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201805,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2018,201805,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201806,Live audio/video,All,518.00,0.5,Unusable
Arkansas,2018,201806,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201806,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201806,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201807,Live audio/video,All,2363.00,2.4,Unusable
Arkansas,2018,201807,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201807,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201807,Store and forward,All,0.00,DS,Unusable
Arkansas,2018,201808,Live audio/video,All,2523.00,2.6,Unusable
Arkansas,2018,201808,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201808,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2018,201808,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201809,Live audio/video,All,2340.00,2.4,Unusable
Arkansas,2018,201809,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201809,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2018,201809,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201810,Live audio/video,All,2940.00,3,Unusable
Arkansas,2018,201810,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201810,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2018,201810,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201811,Live audio/video,All,2906.00,3,Unusable
Arkansas,2018,201811,Other telehealth,All,0.00,DS,Unusable
Arkansas,2018,201811,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2018,201811,Store and forward,All,0.00,0,Unusable
Arkansas,2018,201812,Live audio/video,All,2893.00,3,Unusable
Arkansas,2018,201812,Other telehealth,All,0.00,0,Unusable
Arkansas,2018,201812,Remote patient monitoring,All,0.00,0,Unusable
Arkansas,2018,201812,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201901,Live audio/video,All,4105.00,4.3,Unusable
Arkansas,2019,201901,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201901,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2019,201901,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201902,Live audio/video,All,3583.00,3.8,Unusable
Arkansas,2019,201902,Other telehealth,All,0.00,0,Unusable
Arkansas,2019,201902,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2019,201902,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201903,Live audio/video,All,3674.00,3.8,Unusable
Arkansas,2019,201903,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201903,Remote patient monitoring,All,0.00,DS,Unusable
Arkansas,2019,201903,Store and forward,All,0.00,DS,Unusable
Arkansas,2019,201904,Live audio/video,All,4145.00,4.3,Unusable
Arkansas,2019,201904,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201904,Remote patient monitoring,All,15.00,0,Unusable
Arkansas,2019,201904,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201905,Live audio/video,All,3799.00,4,Unusable
Arkansas,2019,201905,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201905,Remote patient monitoring,All,12.00,0,Unusable
Arkansas,2019,201905,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201906,Live audio/video,All,3456.00,3.6,Unusable
Arkansas,2019,201906,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201906,Remote patient monitoring,All,11.00,0,Unusable
Arkansas,2019,201906,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201907,Live audio/video,All,3650.00,3.8,Unusable
Arkansas,2019,201907,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201907,Remote patient monitoring,All,15.00,0,Unusable
Arkansas,2019,201907,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201908,Live audio/video,All,3721.00,3.9,Unusable
Arkansas,2019,201908,Other telehealth,All,0.00,DS,Unusable
Arkansas,2019,201908,Remote patient monitoring,All,15.00,0,Unusable
Arkansas,2019,201908,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201909,Live audio/video,All,3612.00,3.8,Unusable
Arkansas,2019,201909,Other telehealth,All,0.00,0,Unusable
Arkansas,2019,201909,Remote patient monitoring,All,12.00,0,Unusable
Arkansas,2019,201909,Store and forward,All,0.00,0,Unusable
Arkansas,2019,201910,Live audio/video,All,3776.00,3.9,Unusable
Arkansas,2019,201910,Other telehealth,All,0.00,0,Unusable
